ID,Value,Squared,Cubed,Square Root,Natural Log,Sine,Cosine,Is Even
7453,26,55547209,413993348677,86.331,8.916,0.910,0.416,false
7454,64,55562116,414160012664,86.337,8.917,0.841,-0.541,true
7455,5,55577025,414326721375,86.342,8.917,-0.001,-1.000,false
7456,59,55591936,414493474816,86.348,8.917,-0.842,-0.540,true
7457,46,55606849,414660272993,86.354,8.917,-0.909,0.417,false
7458,67,55621764,414827115912,86.360,8.917,-0.140,0.990,true
7459,36,55636681,414994003579,86.366,8.917,0.757,0.653,false
7460,56,55651600,415160936000,86.371,8.917,0.959,-0.284,true
7461,8,55666521,415327913181,86.377,8.917,0.279,-0.960,false
7462,75,55681444,415494935128,86.383,8.918,-0.657,-0.753,true
7463,16,55696369,415662001847,86.389,8.918,-0.989,0.146,false
7464,75,55711296,415829113344,86.394,8.918,-0.412,0.911,true
7465,29,55726225,415996269625,86.400,8.918,0.545,0.839,false
7466,45,55741156,416163470696,86.406,8.918,1.000,-0.005,true
7467,1,55756089,416330716563,86.412,8.918,0.536,-0.844,false
7468,23,55771024,416498007232,86.418,8.918,-0.421,-0.907,true
7469,90,55785961,416665342709,86.423,8.919,-0.991,-0.136,false
7470,92,55800900,416832723000,86.429,8.919,-0.650,0.760,true
7471,49,55815841,417000148111,86.435,8.919,0.289,0.957,false
7472,30,55830784,417167618048,86.441,8.919,0.962,0.275,true
7473,89,55845729,417335132817,86.447,8.919,0.751,-0.661,false
7474,30,55860676,417502692424,86.452,8.919,-0.151,-0.989,true
7475,15,55875625,417670296875,86.458,8.919,-0.913,-0.408,false
7476,3,55890576,417837946176,86.464,8.919,-0.836,0.548,true
7477,95,55905529,418005640333,86.470,8.920,0.009,1.000,false
7478,19,55920484,418173379352,86.475,8.920,0.847,0.532,true
7479,30,55935441,418341163239,86.481,8.920,0.905,-0.425,false
7480,17,55950400,418508992000,86.487,8.920,0.132,-0.991,true
7481,21,55965361,418676865641,86.493,8.920,-0.763,-0.646,false
7482,92,55980324,418844784168,86.499,8.920,-0.956,0.293,true
7483,78,55995289,419012747587,86.504,8.920,-0.270,0.963,false
7484,4,56010256,419180755904,86.510,8.921,0.664,0.748,true
7485,23,56025225,419348809125,86.516,8.921,0.988,-0.155,false
7486,76,56040196,419516907256,86.522,8.921,0.403,-0.915,true
7487,11,56055169,419685050303,86.527,8.921,-0.552,-0.834,false
7488,87,56070144,419853238272,86.533,8.921,-1.000,0.014,true
7489,63,56085121,420021471169,86.539,8.921,-0.529,0.849,false
7490,90,56100100,420189749000,86.545,8.921,0.429,0.903,true
7491,85,56115081,420358071771,86.551,8.921,0.992,0.127,false
7492,25,56130064,420526439488,86.556,8.922,0.643,-0.766,true
7493,64,56145049,420694852157,86.562,8.922,-0.297,-0.955,false
7494,77,56160036,420863309784,86.568,8.922,-0.964,-0.266,true
7495,49,56175025,421031812375,86.574,8.922,-0.745,0.667,false
7496,93,56190016,421200359936,86.579,8.922,0.159,0.987,true
7497,45,56205009,421368952473,86.585,8.922,0.917,0.399,false
7498,56,56220004,421537589992,86.591,8.922,0.831,-0.556,true
7499,75,56235001,421706272499,86.597,8.923,-0.018,-1.000,false
7500,6,56250000,421875000000,86.603,8.923,-0.851,-0.525,true
7501,32,56265001,422043772501,86.608,8.923,-0.902,0.433,false
7502,69,56280004,422212590008,86.614,8.923,-0.123,0.992,true
7503,75,56295009,422381452527,86.620,8.923,0.769,0.640,false
7504,93,56310016,422550360064,86.626,8.923,0.954,-0.301,true
7505,88,56325025,422719312625,86.631,8.923,0.262,-0.965,false
7506,36,56340036,422888310216,86.637,8.923,-0.671,-0.742,true
7507,28,56355049,423057352843,86.643,8.924,-0.987,0.164,false
7508,53,56370064,423226440512,86.649,8.924,-0.395,0.919,true
7509,46,56385081,423395573229,86.654,8.924,0.559,0.829,false
7510,89,56400100,423564751000,86.660,8.924,1.000,-0.023,true
7511,87,56415121,423733973831,86.666,8.924,0.521,-0.854,false
7512,66,56430144,423903241728,86.672,8.924,-0.437,-0.900,true
7513,81,56445169,424072554697,86.678,8.924,-0.993,-0.119,false
7514,15,56460196,424241912744,86.683,8.925,-0.636,0.771,true
7515,78,56475225,424411315875,86.689,8.925,0.305,0.952,false
7516,85,56490256,424580764096,86.695,8.925,0.966,0.257,true
7517,80,56505289,424750257413,86.701,8.925,0.739,-0.674,false
7518,36,56520324,424919795832,86.706,8.925,-0.168,-0.986,true
7519,15,56535361,425089379359,86.712,8.925,-0.920,-0.391,false
7520,71,56550400,425259008000,86.718,8.925,-0.826,0.563,true
7521,20,56565441,425428681761,86.724,8.925,0.027,1.000,false
7522,18,56580484,425598400648,86.729,8.926,0.856,0.517,true
7523,91,56595529,425768164667,86.735,8.926,0.898,-0.441,false
7524,73,56610576,425937973824,86.741,8.926,0.114,-0.993,true
7525,30,56625625,426107828125,86.747,8.926,-0.774,-0.633,false
7526,4,56640676,426277727576,86.753,8.926,-0.951,0.310,true
7527,89,56655729,426447672183,86.758,8.926,-0.253,0.967,false
7528,4,56670784,426617661952,86.764,8.926,0.677,0.736,true
7529,53,56685841,426787696889,86.770,8.927,0.985,-0.172,false
7530,13,56700900,426957777000,86.776,8.927,0.387,-0.922,true
7531,24,56715961,427127902291,86.781,8.927,-0.567,-0.824,false
7532,18,56731024,427298072768,86.787,8.927,-1.000,0.032,true
7533,51,56746089,427468288437,86.793,8.927,-0.513,0.858,false
7534,98,56761156,427638549304,86.799,8.927,0.445,0.896,true
7535,85,56776225,427808855375,86.804,8.927,0.994,0.110,false
7536,6,56791296,427979206656,86.810,8.927,0.629,-0.777,true
7537,40,56806369,428149603153,86.816,8.928,-0.314,-0.949,false
7538,37,56821444,428320044872,86.822,8.928,-0.969,-0.249,true
7539,29,56836521,428490531819,86.827,8.928,-0.733,0.680,false
7540,63,56851600,428661064000,86.833,8.928,0.177,0.984,true
7541,36,56866681,428831641421,86.839,8.928,0.924,0.383,false
7542,28,56881764,429002264088,86.845,8.928,0.821,-0.570,true
7543,75,56896849,429172932007,86.850,8.928,-0.036,-0.999,false
7544,15,56911936,429343645184,86.856,8.929,-0.860,-0.510,true
7545,26,56927025,429514403625,86.862,8.929,-0.894,0.449,false
7546,60,56942116,429685207336,86.868,8.929,-0.105,0.994,true
7547,92,56957209,429856056323,86.873,8.929,0.780,0.626,false
7548,88,56972304,430026950592,86.879,8.929,0.948,-0.318,true
7549,19,56987401,430197890149,86.885,8.929,0.245,-0.970,false
7550,98,57002500,430368875000,86.891,8.929,-0.684,-0.730,true
7551,85,57017601,430539905151,86.896,8.929,-0.983,0.181,false
7552,34,57032704,430710980608,86.902,8.930,-0.379,0.925,true
7553,20,57047809,430882101377,86.908,8.930,0.574,0.819,false
7554,1,57062916,431053267464,86.914,8.930,0.999,-0.040,true
7555,80,57078025,431224478875,86.920,8.930,0.506,-0.863,false
7556,35,57093136,431395735616,86.925,8.930,-0.453,-0.892,true
7557,80,57108249,431567037693,86.931,8.930,-0.995,-0.101,false
7558,75,57123364,431738385112,86.937,8.930,-0.622,0.783,true
7559,66,57138481,431909777879,86.943,8.930,0.322,0.947,false
7560,3,57153600,432081216000,86.948,8.931,0.971,0.240,true
7561,94,57168721,432252699481,86.954,8.931,0.727,-0.687,false
7562,85,57183844,432424228328,86.960,8.931,-0.185,-0.983,true
7563,28,57198969,432595802547,86.966,8.931,-0.927,-0.375,false
7564,65,57214096,432767422144,86.971,8.931,-0.816,0.578,true
7565,70,57229225,432939087125,86.977,8.931,0.045,0.999,false
7566,98,57244356,433110797496,86.983,8.931,0.865,0.502,true
7567,16,57259489,433282553263,86.989,8.932,0.890,-0.457,false
7568,88,57274624,433454354432,86.994,8.932,0.097,-0.995,true
7569,74,57289761,433626201009,87.000,8.932,-0.785,-0.619,false
7570,18,57304900,433798093000,87.006,8.932,-0.945,0.326,true
7571,93,57320041,433970030411,87.011,8.932,-0.236,0.972,false
7572,36,57335184,434142013248,87.017,8.932,0.690,0.724,true
7573,3,57350329,434314041517,87.023,8.932,0.982,-0.190,false
7574,75,57365476,434486115224,87.029,8.932,0.371,-0.929,true
7575,77,57380625,434658234375,87.034,8.933,-0.581,-0.814,false
7576,86,57395776,434830398976,87.040,8.933,-0.999,0.049,true
7577,26,57410929,435002609033,87.046,8.933,-0.498,0.867,false
7578,7,57426084,435174864552,87.052,8.933,0.460,0.888,true
7579,3,57441241,435347165539,87.057,8.933,0.996,0.092,false
7580,11,57456400,435519512000,87.063,8.933,0.616,-0.788,true
7581,91,57471561,435691903941,87.069,8.933,-0.331,-0.944,false
7582,4,57486724,435864341368,87.075,8.934,-0.973,-0.232,true
7583,41,57501889,436036824287,87.080,8.934,-0.721,0.693,false
7584,45,57517056,436209352704,87.086,8.934,0.194,0.981,true
7585,33,57532225,436381926625,87.092,8.934,0.930,0.367,false
7586,1,57547396,436554546056,87.098,8.934,0.811,-0.585,true
7587,14,57562569,436727211003,87.103,8.934,-0.054,-0.999,false
7588,37,57577744,436899921472,87.109,8.934,-0.869,-0.494,true
7589,73,57592921,437072677469,87.115,8.934,-0.886,0.464,false
7590,93,57608100,437245479000,87.121,8.935,-0.088,0.996,true
7591,82,57623281,437418326071,87.126,8.935,0.791,0.612,false
7592,88,57638464,437591218688,87.132,8.935,0.942,-0.335,true
7593,8,57653649,437764156857,87.138,8.935,0.227,-0.974,false
7594,88,57668836,437937140584,87.144,8.935,-0.697,-0.718,true
7595,59,57684025,438110169875,87.149,8.935,-0.980,0.198,false
7596,56,57699216,438283244736,87.155,8.935,-0.363,0.932,true
7597,2,57714409,438456365173,87.161,8.936,0.588,0.809,false
7598,6,57729604,438629531192,87.167,8.936,0.998,-0.058,true
7599,58,57744801,438802742799,87.172,8.936,0.490,-0.871,false
7600,81,57760000,438976000000,87.178,8.936,-0.468,-0.884,true
7601,23,57775201,439149302801,87.184,8.936,-0.997,-0.083,false
7602,25,57790404,439322651208,87.189,8.936,-0.609,0.794,true
7603,11,57805609,439496045227,87.195,8.936,0.339,0.941,false
7604,49,57820816,439669484864,87.201,8.936,0.975,0.223,true
7605,100,57836025,439842970125,87.207,8.937,0.714,-0.700,false
7606,83,57851236,440016501016,87.212,8.937,-0.203,-0.979,true
7607,48,57866449,440190077543,87.218,8.937,-0.934,-0.358,false
7608,76,57881664,440363699712,87.224,8.937,-0.806,0.592,true
7609,7,57896881,440537367529,87.230,8.937,0.063,0.998,false
7610,10,57912100,440711081000,87.235,8.937,0.874,0.487,true
7611,85,57927321,440884840131,87.241,8.937,0.881,-0.472,false
7612,83,57942544,441058644928,87.247,8.937,0.079,-0.997,true
7613,6,57957769,441232495397,87.253,8.938,-0.796,-0.605,false
7614,90,57972996,441406391544,87.258,8.938,-0.939,0.343,true
7615,69,57988225,441580333375,87.264,8.938,-0.219,0.976,false
7616,47,58003456,441754320896,87.270,8.938,0.703,0.711,true
7617,81,58018689,441928354113,87.275,8.938,0.978,-0.207,false
7618,56,58033924,442102433032,87.281,8.938,0.354,-0.935,true
7619,68,58049161,442276557659,87.287,8.938,-0.595,-0.803,false
7620,60,58064400,442450728000,87.293,8.939,-0.998,0.067,true
7621,40,58079641,442624944061,87.298,8.939,-0.483,0.876,false
7622,37,58094884,442799205848,87.304,8.939,0.476,0.879,true
7623,90,58110129,442973513367,87.310,8.939,0.997,0.075,false
7624,27,58125376,443147866624,87.316,8.939,0.601,-0.799,true
7625,81,58140625,443322265625,87.321,8.939,-0.347,-0.938,false
7626,25,58155876,443496710376,87.327,8.939,-0.977,-0.214,true
7627,45,58171129,443671200883,87.333,8.939,-0.708,0.706,false
7628,18,58186384,443845737152,87.338,8.940,0.211,0.977,true
7629,13,58201641,444020319189,87.344,8.940,0.937,0.350,false
7630,91,58216900,444194947000,87.350,8.940,0.801,-0.599,true
7631,37,58232161,444369620591,87.356,8.940,-0.071,-0.997,false
7632,91,58247424,444544339968,87.361,8.940,-0.878,-0.479,true
7633,8,58262689,444719105137,87.367,8.940,-0.877,0.480,false
7634,69,58277956,444893916104,87.373,8.940,-0.070,0.998,true
7635,21,58293225,445068772875,87.378,8.940,0.802,0.598,false
7636,99,58308496,445243675456,87.384,8.941,0.936,-0.351,true
7637,13,58323769,445418623853,87.390,8.941,0.210,-0.978,false
7638,98,58339044,445593618072,87.396,8.941,-0.709,-0.705,true
7639,68,58354321,445768658119,87.401,8.941,-0.976,0.216,false
7640,83,58369600,445943744000,87.407,8.941,-0.346,0.938,true
7641,51,58384881,446118875721,87.413,8.941,0.603,0.798,false
7642,18,58400164,446294053288,87.419,8.941,0.997,-0.076,true
7643,26,58415449,446469276707,87.424,8.942,0.475,-0.880,false
7644,39,58430736,446644545984,87.430,8.942,-0.484,-0.875,true
7645,76,58446025,446819861125,87.436,8.942,-0.998,-0.066,false
7646,57,58461316,446995222136,87.441,8.942,-0.594,0.804,true
7647,44,58476609,447170629023,87.447,8.942,0.356,0.935,false
7648,71,58491904,447346081792,87.453,8.942,0.979,0.206,true
7649,1,58507201,447521580449,87.459,8.942,0.702,-0.712,false
7650,10,58522500,447697125000,87.464,8.942,-0.220,-0.975,true
7651,10,58537801,447872715451,87.470,8.943,-0.940,-0.342,false
7652,38,58553104,448048351808,87.476,8.943,-0.795,0.606,true
7653,55,58568409,448224034077,87.481,8.943,0.080,0.997,false
7654,11,58583716,448399762264,87.487,8.943,0.882,0.471,true
7655,29,58599025,448575536375,87.493,8.943,0.873,-0.488,false
7656,73,58614336,448751356416,87.499,8.943,0.061,-0.998,true
7657,49,58629649,448927222393,87.504,8.943,-0.807,-0.591,false
7658,33,58644964,449103134312,87.510,8.944,-0.933,0.360,true
7659,18,58660281,449279092179,87.516,8.944,-0.202,0.979,false
7660,75,58675600,449455096000,87.521,8.944,0.715,0.699,true
7661,92,58690921,449631145781,87.527,8.944,0.975,-0.224,false
7662,66,58706244,449807241528,87.533,8.944,0.338,-0.941,true
7663,79,58721569,449983383247,87.539,8.944,-0.610,-0.793,false
7664,94,58736896,450159570944,87.544,8.944,-0.996,0.085,true
7665,57,58752225,450335804625,87.550,8.944,-0.467,0.884,false
7666,2,58767556,450512084296,87.556,8.945,0.492,0.871,true
7667,73,58782889,450688409963,87.561,8.945,0.998,0.057,false
7668,25,58798224,450864781632,87.567,8.945,0.587,-0.809,true
7669,69,58813561,451041199309,87.573,8.945,-0.364,-0.931,false
7670,15,58828900,451217663000,87.579,8.945,-0.980,-0.197,true
7671,83,58844241,451394172711,87.584,8.945,-0.696,0.718,false
7672,72,58859584,451570728448,87.590,8.945,0.229,0.973,true
7673,56,58874929,451747330217,87.596,8.945,0.943,0.334,false
7674,12,58890276,451923978024,87.601,8.946,0.790,-0.613,true
7675,9,58905625,452100671875,87.607,8.946,-0.089,-0.996,false
7676,69,58920976,452277411776,87.613,8.946,-0.886,-0.463,true
7677,15,58936329,452454197733,87.618,8.946,-0.869,0.495,false
7678,94,58951684,452631029752,87.624,8.946,-0.052,0.999,true
7679,95,58967041,452807907839,87.630,8.946,0.812,0.584,false
7680,100,58982400,452984832000,87.636,8.946,0.930,-0.368,true
7681,51,58997761,453161802241,87.641,8.947,0.193,-0.981,false
7682,24,59013124,453338818568,87.647,8.947,-0.721,-0.692,true
7683,34,59028489,453515880987,87.653,8.947,-0.972,0.233,false
7684,40,59043856,453692989504,87.658,8.947,-0.329,0.944,true
7685,29,59059225,453870144125,87.664,8.947,0.617,0.787,false
7686,77,59074596,454047344856,87.670,8.947,0.996,-0.093,true
7687,78,59089969,454224591703,87.676,8.947,0.459,-0.888,false
7688,43,59105344,454401884672,87.681,8.947,-0.499,-0.866,true
7689,43,59120721,454579223769,87.687,8.948,-0.999,-0.048,false
7690,46,59136100,454756609000,87.693,8.948,-0.580,0.815,true
7691,6,59151481,454934040371,87.698,8.948,0.372,0.928,false
7692,24,59166864,455111517888,87.704,8.948,0.982,0.188,true
7693,44,59182249,455289041557,87.710,8.948,0.689,-0.725,false
7694,95,59197636,455466611384,87.715,8.948,-0.237,-0.971,true
7695,59,59213025,455644227375,87.721,8.948,-0.946,-0.325,false
7696,26,59228416,455821889536,87.727,8.948,-0.785,0.620,true
7697,22,59243809,455999597873,87.733,8.949,0.098,0.995,false
7698,33,59259204,456177352392,87.738,8.949,0.890,0.455,true
7699,24,59274601,456355153099,87.744,8.949,0.864,-0.503,false
7700,8,59290000,456533000000,87.750,8.949,0.044,-0.999,true
7701,18,59305401,456710893101,87.755,8.949,-0.817,-0.576,false
7702,12,59320804,456888832408,87.761,8.949,-0.927,0.376,true
7703,23,59336209,457066817927,87.767,8.949,-0.184,0.983,false
7704,6,59351616,457244849664,87.772,8.949,0.728,0.686,true
7705,96,59367025,457422927625,87.778,8.950,0.970,-0.242,false
7706,89,59382436,457601051816,87.784,8.950,0.321,-0.947,true
7707,5,59397849,457779222243,87.790,8.950,-0.624,-0.782,false
7708,56,59413264,457957438912,87.795,8.950,-0.995,0.102,true
7709,18,59428681,458135701829,87.801,8.950,-0.451,0.892,false
7710,90,59444100,458314011000,87.807,8.950,0.507,0.862,true
7711,83,59459521,458492366431,87.812,8.950,0.999,0.039,false
7712,91,59474944,458670768128,87.818,8.951,0.573,-0.820,true
7713,85,59490369,458849216097,87.824,8.951,-0.380,-0.925,false
7714,81,59505796,459027710344,87.829,8.951,-0.984,-0.180,true
7715,76,59521225,459206250875,87.835,8.951,-0.683,0.731,false
7716,20,59536656,459384837696,87.841,8.951,0.246,0.969,true
7717,44,59552089,459563470813,87.846,8.951,0.948,0.317,false
7718,24,59567524,459742150232,87.852,8.951,0.779,-0.627,true
7719,44,59582961,459920875959,87.858,8.951,-0.107,-0.994,false
7720,40,59598400,460099648000,87.864,8.952,-0.894,-0.447,true
7721,13,59613841,460278466361,87.869,8.952,-0.860,0.511,false
7722,74,59629284,460457331048,87.875,8.952,-0.035,0.999,true
7723,29,59644729,460636242067,87.881,8.952,0.822,0.569,false
7724,74,59660176,460815199424,87.886,8.952,0.923,-0.384,true
7725,60,59675625,460994203125,87.892,8.952,0.175,-0.984,false
7726,7,59691076,461173253176,87.898,8.952,-0.734,-0.680,true
7727,87,59706529,461352349583,87.903,8.952,-0.968,0.250,false
7728,34,59721984,461531492352,87.909,8.953,-0.313,0.950,true
7729,52,59737441,461710681489,87.915,8.953,0.630,0.776,false
7730,15,59752900,461889917000,87.920,8.953,0.994,-0.111,true
7731,79,59768361,462069198891,87.926,8.953,0.444,-0.896,false
7732,45,59783824,462248527168,87.932,8.953,-0.515,-0.857,true
7733,74,59799289,462427901837,87.937,8.953,-1.000,-0.030,false
7734,6,59814756,462607322904,87.943,8.953,-0.566,0.825,true
7735,44,59830225,462786790375,87.949,8.954,0.388,0.921,false
7736,26,59845696,462966304256,87.955,8.954,0.985,0.171,true
7737,14,59861169,463145864553,87.960,8.954,0.676,-0.737,false
7738,70,59876644,463325471272,87.966,8.954,-0.254,-0.967,true
7739,13,59892121,463505124419,87.972,8.954,-0.951,-0.308,false
7740,59,59907600,463684824000,87.977,8.954,-0.773,0.634,true
7741,91,59923081,463864570021,87.983,8.954,0.115,0.993,false
7742,88,59938564,464044362488,87.989,8.954,0.898,0.440,true
7743,31,59954049,464224201407,87.994,8.955,0.855,-0.518,false
7744,6,59969536,464404086784,88.000,8.955,0.026,-1.000,true
7745,7,59985025,464584018625,88.006,8.955,-0.827,-0.562,false
7746,91,60000516,464763996936,88.011,8.955,-0.920,0.392,true
7747,84,60016009,464944021723,88.017,8.955,-0.167,0.986,false
7748,55,60031504,465124092992,88.023,8.955,0.740,0.673,true
7749,1,60047001,465304210749,88.028,8.955,0.966,-0.259,false
7750,68,60062500,465484375000,88.034,8.955,0.304,-0.953,true
7751,5,60078001,465664585751,88.040,8.956,-0.637,-0.771,false
7752,80,60093504,465844843008,88.045,8.956,-0.993,0.120,true
7753,45,60109009,466025146777,88.051,8.956,-0.436,0.900,false
7754,11,60124516,466205497064,88.057,8.956,0.522,0.853,true
7755,6,60140025,466385893875,88.062,8.956,1.000,0.021,false
7756,71,60155536,466566337216,88.068,8.956,0.558,-0.830,true
7757,94,60171049,466746827093,88.074,8.956,-0.397,-0.918,false
7758,70,60186564,466927363512,88.080,8.956,-0.987,-0.162,true
7759,44,60202081,467107946479,88.085,8.957,-0.670,0.743,false
7760,60,60217600,467288576000,88.091,8.957,0.263,0.965,true
7761,48,60233121,467469252081,88.097,8.957,0.954,0.300,false
7762,81,60248644,467649974728,88.102,8.957,0.768,-0.641,true
