ID,Category,Subcategory,Size,Color,Material,Brand,Price Range,Rating,In Stock,Shipping Weight,Age Group
8973,Sports,Accessories,Large,Black,Cotton,Gamma,Premium,2,true,12.27,Adults
8974,Home,Kitchen,Large,Green,Wood,Beta,Mid-range,5,true,11.46,Adults
8975,Electronics,Accessories,Large,White,Metal,Gamma,Premium,1,true,1.92,Seniors
8976,Sports,Equipment,Small,Blue,Metal,Gamma,Budget,5,true,3.82,Adults
8977,Electronics,Tablets,Small,White,Glass,Beta,Budget,5,true,9.70,Adults
8978,Clothing,Shirts,Large,White,Metal,Delta,Mid-range,5,false,7.27,Children
8979,Clothing,Shoes,Medium,Black,Wood,Beta,Budget,5,false,4.48,Teens
8980,Food,Fresh,Medium,Black,Wood,Epsilon,Budget,3,true,7.77,Seniors
8981,Electronics,Tablets,Small,Purple,Wood,Alpha,Mid-range,5,false,11.86,Seniors
8982,Sports,Equipment,Large,Blue,Leather,Delta,Premium,2,true,2.07,Adults
8983,Sports,Nutrition,Small,Red,Leather,Gamma,Budget,3,false,3.75,Teens
8984,Home,Bath,Small,Yellow,Wood,Alpha,Budget,2,false,19.08,Seniors
8985,Electronics,Phones,Medium,Red,Glass,Delta,Premium,5,true,9.07,Adults
8986,Home,Decor,Small,White,Leather,Gamma,Budget,5,true,7.57,Adults
8987,Sports,Nutrition,Medium,Red,Glass,Gamma,Mid-range,2,false,18.16,Adults
8988,Clothing,Pants,Large,Purple,Metal,Delta,Mid-range,3,true,4.36,Teens
8989,Clothing,Shoes,Large,White,Wood,Gamma,Premium,5,true,16.83,Seniors
8990,Electronics,Tablets,Small,Blue,Cotton,Alpha,Budget,2,true,17.81,Children
8991,Sports,Equipment,Medium,Black,Glass,Gamma,Premium,5,true,3.32,Seniors
8992,Sports,Accessories,Large,Yellow,Plastic,Gamma,Premium,1,false,9.94,Teens
8993,Clothing,Dresses,Small,White,Leather,Alpha,Luxury,5,false,18.88,Children
8994,Clothing,Pants,Small,Black,Metal,Beta,Budget,1,false,12.07,Teens
8995,Home,Bath,Medium,Purple,Metal,Beta,Budget,2,false,2.75,Adults
8996,Food,Fresh,Large,Yellow,Glass,Epsilon,Premium,4,false,10.37,Seniors
8997,Electronics,Accessories,Large,Purple,Cotton,Alpha,Budget,5,true,17.97,Children
8998,Food,Frozen,Medium,Blue,Wood,Epsilon,Premium,4,true,0.99,Adults
8999,Home,Decor,Small,Black,Plastic,Alpha,Mid-range,3,true,8.86,Teens
9000,Home,Furniture,Large,Blue,Glass,Delta,Premium,2,true,11.86,Teens
9001,Electronics,Phones,Large,Purple,Cotton,Alpha,Premium,4,true,5.12,Teens
9002,Electronics,Accessories,Large,Green,Leather,Gamma,Budget,3,false,2.47,Seniors
9003,Electronics,Tablets,Medium,Green,Wood,Beta,Luxury,2,true,14.22,Adults
9004,Sports,Accessories,Large,Yellow,Glass,Epsilon,Luxury,4,true,3.76,Seniors
9005,Clothing,Dresses,Small,Red,Wood,Alpha,Mid-range,1,false,7.83,Teens
9006,Sports,Accessories,Small,Yellow,Plastic,Gamma,Premium,1,false,14.53,Seniors
9007,Electronics,Laptops,Medium,Yellow,Cotton,Alpha,Budget,3,false,16.39,Teens
9008,Home,Furniture,Medium,White,Leather,Epsilon,Luxury,1,true,12.94,Teens
9009,Food,Snacks,Large,Green,Metal,Gamma,Premium,1,true,16.60,Children
9010,Clothing,Dresses,Medium,Purple,Plastic,Gamma,Premium,2,true,10.44,Children
9011,Food,Snacks,Large,Blue,Metal,Epsilon,Luxury,2,true,1.74,Adults
9012,Home,Furniture,Medium,Green,Leather,Gamma,Luxury,3,true,15.42,Adults
9013,Home,Furniture,Large,Green,Plastic,Delta,Premium,1,false,0.74,Seniors
9014,Sports,Apparel,Medium,White,Metal,Delta,Budget,2,true,5.01,Teens
9015,Food,Snacks,Small,Red,Plastic,Delta,Mid-range,3,true,6.30,Adults
9016,Home,Decor,Large,White,Cotton,Gamma,Budget,1,true,12.32,Teens
9017,Home,Furniture,Small,Purple,Leather,Delta,Budget,4,true,6.72,Teens
9018,Sports,Nutrition,Small,Black,Cotton,Epsilon,Premium,5,true,4.82,Seniors
9019,Electronics,Accessories,Large,Blue,Glass,Beta,Mid-range,5,true,9.91,Adults
9020,Sports,Apparel,Medium,Yellow,Plastic,Epsilon,Premium,2,true,8.56,Children
9021,Sports,Equipment,Small,Black,Glass,Alpha,Budget,4,true,14.72,Teens
9022,Home,Furniture,Medium,Yellow,Cotton,Epsilon,Mid-range,4,false,0.23,Adults
9023,Home,Furniture,Large,Purple,Leather,Delta,Luxury,3,true,9.59,Seniors
9024,Sports,Apparel,Large,Red,Leather,Delta,Luxury,4,true,13.99,Children
9025,Home,Furniture,Medium,Yellow,Cotton,Beta,Premium,4,false,11.96,Teens
9026,Electronics,Accessories,Small,White,Glass,Gamma,Mid-range,4,false,2.03,Adults
9027,Home,Furniture,Small,White,Glass,Gamma,Premium,3,false,2.42,Adults
9028,Electronics,Tablets,Large,Green,Glass,Delta,Budget,4,true,14.77,Seniors
9029,Home,Furniture,Medium,Blue,Leather,Epsilon,Budget,1,true,11.15,Adults
9030,Sports,Accessories,Large,Red,Leather,Epsilon,Budget,5,true,18.23,Adults
9031,Clothing,Dresses,Large,Green,Wood,Epsilon,Luxury,1,true,4.25,Teens
9032,Home,Decor,Small,Green,Plastic,Delta,Luxury,3,true,11.08,Teens
9033,Food,Fresh,Large,Yellow,Glass,Gamma,Budget,1,false,12.86,Adults
9034,Sports,Nutrition,Small,White,Plastic,Alpha,Luxury,2,false,12.43,Seniors
9035,Clothing,Dresses,Large,Black,Cotton,Alpha,Budget,5,true,9.18,Teens
9036,Home,Kitchen,Medium,Purple,Glass,Beta,Budget,2,true,6.68,Adults
9037,Clothing,Pants,Medium,Green,Leather,Beta,Mid-range,1,true,1.25,Children
9038,Home,Bath,Small,Black,Metal,Delta,Budget,1,false,3.72,Children
9039,Sports,Accessories,Large,Blue,Metal,Alpha,Premium,3,false,10.19,Seniors
9040,Home,Bath,Medium,Red,Glass,Gamma,Mid-range,5,false,15.83,Children
9041,Home,Kitchen,Small,White,Wood,Delta,Premium,5,false,13.27,Children
9042,Electronics,Tablets,Small,Green,Metal,Beta,Mid-range,5,false,6.97,Seniors
9043,Food,Fresh,Small,Black,Glass,Beta,Premium,4,true,13.82,Children
9044,Sports,Equipment,Medium,Yellow,Plastic,Delta,Premium,1,true,17.52,Teens
9045,Electronics,Laptops,Medium,Green,Plastic,Epsilon,Budget,2,true,0.27,Teens
9046,Home,Furniture,Large,Black,Plastic,Gamma,Mid-range,5,true,10.66,Teens
9047,Sports,Accessories,Large,Red,Cotton,Alpha,Luxury,5,true,2.88,Children
9048,Electronics,Accessories,Small,Red,Wood,Gamma,Budget,4,true,6.54,Seniors
9049,Home,Decor,Small,Green,Glass,Epsilon,Luxury,5,true,13.66,Teens
9050,Food,Beverages,Large,Red,Wood,Epsilon,Mid-range,1,false,17.14,Teens
9051,Sports,Nutrition,Small,Blue,Plastic,Gamma,Budget,5,true,1.92,Children
9052,Clothing,Dresses,Large,White,Cotton,Gamma,Premium,3,true,0.64,Teens
9053,Electronics,Phones,Large,Green,Plastic,Delta,Budget,3,true,4.55,Adults
9054,Sports,Accessories,Medium,Purple,Wood,Epsilon,Budget,2,true,7.94,Seniors
9055,Electronics,Accessories,Medium,Blue,Leather,Gamma,Budget,1,true,6.68,Seniors
9056,Electronics,Laptops,Small,Purple,Metal,Beta,Budget,3,false,19.98,Seniors
9057,Electronics,Laptops,Large,Red,Metal,Beta,Mid-range,5,true,9.88,Adults
9058,Clothing,Shirts,Small,Black,Cotton,Alpha,Mid-range,4,true,7.83,Children
9059,Home,Furniture,Medium,White,Leather,Gamma,Mid-range,3,true,17.08,Children
9060,Food,Beverages,Medium,Yellow,Wood,Gamma,Budget,1,true,0.49,Seniors
9061,Home,Bath,Small,Yellow,Wood,Beta,Premium,3,true,11.76,Children
9062,Sports,Apparel,Medium,Purple,Leather,Epsilon,Luxury,1,true,0.22,Adults
9063,Food,Frozen,Large,White,Wood,Alpha,Budget,4,true,4.40,Teens
9064,Food,Frozen,Medium,Blue,Plastic,Delta,Luxury,4,true,18.67,Teens
9065,Electronics,Tablets,Large,Green,Wood,Epsilon,Budget,1,true,19.06,Adults
9066,Electronics,Accessories,Large,Black,Wood,Epsilon,Luxury,4,true,16.01,Adults
9067,Home,Furniture,Large,Blue,Metal,Alpha,Budget,2,false,5.85,Teens
9068,Electronics,Tablets,Large,Purple,Cotton,Beta,Luxury,4,true,0.90,Adults
9069,Clothing,Pants,Small,Blue,Glass,Alpha,Budget,5,true,6.62,Adults
9070,Sports,Nutrition,Medium,Purple,Cotton,Gamma,Mid-range,4,true,4.44,Children
9071,Sports,Nutrition,Large,White,Metal,Alpha,Premium,4,true,14.60,Adults
9072,Electronics,Accessories,Large,Green,Wood,Epsilon,Budget,5,false,3.17,Seniors
9073,Home,Kitchen,Large,Green,Plastic,Beta,Budget,3,true,0.36,Adults
9074,Electronics,Accessories,Large,Yellow,Cotton,Beta,Luxury,4,true,17.44,Teens
9075,Electronics,Phones,Small,Red,Cotton,Epsilon,Budget,3,true,15.67,Children
9076,Electronics,Accessories,Medium,Red,Plastic,Beta,Luxury,2,false,5.59,Seniors
9077,Home,Kitchen,Large,Yellow,Plastic,Gamma,Premium,2,true,5.25,Adults
9078,Electronics,Accessories,Medium,Black,Leather,Delta,Luxury,2,false,9.27,Children
9079,Electronics,Laptops,Small,Red,Metal,Alpha,Luxury,5,false,15.03,Adults
9080,Food,Frozen,Medium,Green,Metal,Alpha,Budget,2,true,2.26,Seniors
9081,Home,Decor,Medium,Purple,Leather,Beta,Luxury,4,true,11.25,Teens
9082,Food,Fresh,Medium,Black,Glass,Delta,Mid-range,5,true,19.91,Children
9083,Sports,Apparel,Medium,Red,Plastic,Gamma,Mid-range,2,true,4.98,Teens
9084,Clothing,Shoes,Medium,Red,Cotton,Delta,Luxury,5,false,5.30,Children
9085,Sports,Accessories,Small,Blue,Plastic,Alpha,Mid-range,5,false,8.61,Adults
9086,Home,Kitchen,Small,Blue,Metal,Beta,Mid-range,5,false,18.43,Children
9087,Sports,Accessories,Large,Blue,Wood,Epsilon,Luxury,5,true,15.78,Seniors
9088,Home,Bath,Small,Red,Metal,Alpha,Budget,1,true,19.32,Children
9089,Home,Decor,Large,White,Wood,Alpha,Premium,3,true,19.73,Seniors
9090,Food,Frozen,Small,Blue,Glass,Gamma,Luxury,3,true,15.84,Seniors
9091,Food,Fresh,Medium,Red,Plastic,Alpha,Mid-range,1,true,15.06,Children
9092,Home,Decor,Small,Yellow,Plastic,Epsilon,Luxury,2,true,8.35,Adults
9093,Sports,Apparel,Small,Yellow,Metal,Epsilon,Budget,5,true,18.90,Seniors
9094,Food,Fresh,Medium,Green,Wood,Beta,Premium,2,true,2.51,Seniors
9095,Food,Fresh,Medium,Green,Metal,Beta,Luxury,2,true,17.22,Seniors
9096,Clothing,Pants,Small,Purple,Leather,Epsilon,Mid-range,3,true,11.72,Teens
9097,Home,Furniture,Medium,Blue,Plastic,Epsilon,Budget,2,true,7.91,Seniors
9098,Electronics,Phones,Medium,Blue,Glass,Delta,Mid-range,2,false,5.51,Adults
9099,Sports,Equipment,Large,White,Plastic,Gamma,Mid-range,5,false,1.68,Teens
9100,Electronics,Tablets,Medium,Red,Wood,Beta,Luxury,2,false,13.99,Children
9101,Clothing,Shirts,Medium,Purple,Glass,Alpha,Budget,4,true,4.62,Teens
9102,Sports,Apparel,Medium,Red,Cotton,Alpha,Mid-range,1,false,5.17,Children
9103,Clothing,Pants,Medium,White,Leather,Alpha,Premium,2,false,19.06,Teens
9104,Food,Fresh,Medium,Green,Plastic,Epsilon,Premium,1,true,10.74,Adults
9105,Clothing,Shoes,Medium,White,Leather,Alpha,Premium,3,true,13.21,Seniors
9106,Food,Snacks,Small,Blue,Metal,Delta,Luxury,1,true,0.84,Teens
9107,Food,Fresh,Small,Black,Wood,Beta,Mid-range,4,false,15.71,Seniors
9108,Food,Snacks,Large,Red,Glass,Epsilon,Luxury,5,false,3.13,Adults
9109,Food,Snacks,Medium,White,Plastic,Beta,Premium,5,false,1.61,Seniors
9110,Clothing,Shoes,Small,Black,Cotton,Beta,Mid-range,5,true,1.81,Adults
9111,Sports,Accessories,Large,Purple,Glass,Epsilon,Mid-range,2,true,8.76,Seniors
9112,Clothing,Dresses,Medium,Red,Glass,Delta,Mid-range,2,true,13.51,Seniors
9113,Electronics,Tablets,Medium,Purple,Leather,Beta,Mid-range,3,true,19.53,Seniors
9114,Home,Kitchen,Small,Purple,Metal,Delta,Mid-range,3,true,14.25,Adults
9115,Food,Fresh,Large,White,Wood,Gamma,Luxury,5,false,2.84,Adults
9116,Electronics,Accessories,Large,Yellow,Plastic,Gamma,Budget,2,false,8.29,Teens
9117,Sports,Apparel,Small,Black,Wood,Alpha,Mid-range,2,true,16.45,Teens
9118,Food,Fresh,Large,Red,Glass,Gamma,Mid-range,2,false,5.25,Children
9119,Electronics,Phones,Medium,Yellow,Wood,Epsilon,Budget,4,true,0.72,Teens
9120,Home,Kitchen,Small,Yellow,Cotton,Beta,Budget,1,true,13.43,Adults
9121,Clothing,Shirts,Small,Blue,Leather,Epsilon,Mid-range,5,true,19.46,Teens
9122,Home,Furniture,Large,White,Metal,Alpha,Mid-range,5,true,3.40,Children
9123,Sports,Nutrition,Large,Red,Metal,Beta,Premium,1,true,2.87,Seniors
9124,Clothing,Shirts,Large,Red,Glass,Beta,Mid-range,4,true,9.72,Children
9125,Sports,Nutrition,Large,Black,Leather,Beta,Luxury,1,true,9.97,Children
9126,Electronics,Accessories,Small,Green,Plastic,Beta,Premium,5,true,14.10,Seniors
9127,Electronics,Accessories,Medium,Purple,Leather,Gamma,Budget,1,false,15.20,Seniors
9128,Electronics,Accessories,Medium,Blue,Metal,Beta,Budget,2,true,5.45,Adults
9129,Electronics,Laptops,Small,Black,Cotton,Gamma,Premium,5,false,18.69,Seniors
9130,Electronics,Laptops,Small,Yellow,Wood,Beta,Budget,4,true,12.36,Adults
9131,Food,Fresh,Small,White,Glass,Delta,Budget,5,true,7.00,Teens
9132,Food,Frozen,Large,White,Metal,Delta,Budget,5,true,6.51,Children
9133,Clothing,Shoes,Medium,Black,Wood,Epsilon,Premium,4,true,7.10,Teens
9134,Food,Beverages,Medium,Purple,Cotton,Delta,Mid-range,2,true,7.30,Seniors
9135,Food,Fresh,Medium,Black,Wood,Epsilon,Luxury,5,true,15.05,Teens
9136,Sports,Equipment,Large,Red,Leather,Gamma,Budget,2,true,6.25,Seniors
9137,Sports,Accessories,Large,Green,Glass,Delta,Budget,2,true,18.90,Adults
9138,Sports,Apparel,Small,White,Leather,Epsilon,Mid-range,5,true,16.60,Seniors
9139,Home,Kitchen,Small,Black,Wood,Delta,Premium,1,true,4.00,Teens
9140,Electronics,Phones,Large,Green,Cotton,Gamma,Budget,2,true,14.42,Teens
9141,Sports,Equipment,Medium,White,Glass,Beta,Luxury,1,true,1.27,Seniors
9142,Sports,Equipment,Large,Blue,Cotton,Gamma,Luxury,4,true,15.08,Children
9143,Sports,Equipment,Small,Blue,Leather,Delta,Premium,5,false,18.45,Seniors
9144,Electronics,Accessories,Large,Purple,Leather,Beta,Luxury,2,false,14.97,Children
9145,Electronics,Tablets,Small,Black,Cotton,Alpha,Budget,3,true,13.46,Teens
9146,Clothing,Shirts,Medium,Yellow,Plastic,Beta,Premium,5,true,5.59,Children
9147,Clothing,Pants,Large,Green,Wood,Alpha,Mid-range,4,false,18.57,Teens
9148,Home,Kitchen,Medium,Green,Cotton,Epsilon,Premium,2,true,1.25,Adults
9149,Electronics,Laptops,Large,Yellow,Glass,Delta,Luxury,5,true,14.78,Children
9150,Clothing,Shirts,Small,Yellow,Glass,Beta,Luxury,1,true,12.62,Teens
9151,Food,Beverages,Large,Blue,Wood,Delta,Budget,5,true,19.47,Children
9152,Sports,Accessories,Medium,Yellow,Wood,Delta,Budget,1,true,9.27,Seniors
9153,Clothing,Shoes,Small,White,Glass,Gamma,Premium,5,true,6.22,Adults
9154,Food,Frozen,Large,Blue,Wood,Alpha,Luxury,3,false,11.57,Seniors
9155,Home,Kitchen,Medium,Yellow,Metal,Delta,Luxury,2,false,12.62,Seniors
9156,Home,Kitchen,Medium,White,Cotton,Beta,Mid-range,4,true,3.26,Seniors
9157,Clothing,Shoes,Small,Purple,Glass,Gamma,Mid-range,1,false,4.94,Children
9158,Electronics,Accessories,Small,Blue,Wood,Delta,Mid-range,4,true,15.68,Teens
9159,Food,Frozen,Medium,Red,Metal,Delta,Budget,5,false,15.14,Teens
9160,Home,Decor,Large,Yellow,Leather,Alpha,Budget,1,true,5.15,Teens
9161,Electronics,Laptops,Large,Green,Wood,Epsilon,Mid-range,2,true,16.68,Teens
9162,Sports,Accessories,Small,White,Leather,Epsilon,Premium,2,false,2.92,Teens
9163,Clothing,Shirts,Large,White,Glass,Gamma,Luxury,3,false,18.74,Teens
9164,Electronics,Tablets,Large,Green,Glass,Alpha,Luxury,3,true,1.09,Children
9165,Home,Decor,Large,Purple,Cotton,Beta,Mid-range,3,true,15.53,Adults
9166,Home,Kitchen,Medium,Black,Glass,Delta,Mid-range,2,true,9.52,Children
9167,Food,Frozen,Large,Black,Glass,Delta,Premium,5,false,13.38,Children
9168,Electronics,Accessories,Medium,White,Cotton,Alpha,Mid-range,1,true,5.42,Children
9169,Sports,Equipment,Medium,Purple,Glass,Alpha,Budget,3,true,0.31,Seniors
9170,Clothing,Shoes,Medium,White,Leather,Epsilon,Mid-range,2,true,15.26,Adults
9171,Sports,Nutrition,Small,Purple,Leather,Alpha,Luxury,2,false,9.23,Seniors
9172,Electronics,Laptops,Large,Purple,Wood,Delta,Mid-range,1,false,3.12,Seniors
9173,Home,Decor,Large,Purple,Leather,Alpha,Budget,1,true,9.16,Seniors
9174,Clothing,Shoes,Medium,Yellow,Cotton,Beta,Luxury,3,true,19.06,Seniors
9175,Electronics,Accessories,Large,Red,Glass,Beta,Budget,1,true,19.81,Teens
9176,Sports,Apparel,Medium,Yellow,Glass,Delta,Premium,4,true,10.93,Teens
9177,Home,Bath,Small,Purple,Metal,Gamma,Mid-range,1,true,0.46,Children
9178,Clothing,Shirts,Small,White,Glass,Delta,Premium,4,false,17.59,Seniors
9179,Home,Decor,Medium,Blue,Plastic,Alpha,Luxury,3,true,17.82,Children
9180,Clothing,Shoes,Medium,Red,Wood,Epsilon,Luxury,2,false,17.54,Seniors
9181,Home,Kitchen,Medium,Green,Glass,Alpha,Premium,2,true,5.77,Teens
9182,Home,Bath,Medium,Green,Leather,Beta,Budget,1,true,2.53,Teens
9183,Clothing,Shoes,Small,Green,Leather,Alpha,Budget,3,true,2.92,Children
9184,Food,Fresh,Small,Blue,Glass,Delta,Budget,4,true,16.25,Teens
9185,Sports,Nutrition,Medium,White,Leather,Beta,Luxury,3,true,5.47,Adults
9186,Home,Kitchen,Large,Purple,Metal,Epsilon,Luxury,5,true,6.25,Children
9187,Sports,Equipment,Medium,Green,Cotton,Alpha,Luxury,2,true,17.56,Adults
9188,Home,Decor,Medium,Yellow,Glass,Epsilon,Mid-range,1,false,13.89,Adults
9189,Electronics,Phones,Medium,Red,Cotton,Delta,Premium,4,true,12.09,Children
9190,Food,Beverages,Large,Purple,Leather,Delta,Mid-range,5,true,13.48,Children
9191,Clothing,Dresses,Large,Blue,Glass,Epsilon,Mid-range,3,true,2.02,Adults
9192,Sports,Nutrition,Small,Red,Plastic,Delta,Mid-range,1,true,8.06,Adults
9193,Sports,Nutrition,Medium,Purple,Wood,Gamma,Luxury,1,true,16.73,Teens
9194,Food,Fresh,Medium,Yellow,Plastic,Delta,Mid-range,1,true,3.83,Adults
9195,Sports,Equipment,Medium,Green,Leather,Gamma,Premium,5,true,5.63,Children
9196,Home,Kitchen,Medium,Red,Metal,Beta,Budget,1,true,4.01,Children
9197,Clothing,Shirts,Large,Purple,Metal,Beta,Budget,3,true,0.39,Children
9198,Sports,Apparel,Small,Green,Plastic,Alpha,Mid-range,4,true,13.60,Adults
9199,Home,Furniture,Medium,White,Cotton,Gamma,Luxury,3,true,11.32,Children
9200,Sports,Nutrition,Large,White,Wood,Gamma,Mid-range,4,false,14.27,Seniors
9201,Sports,Apparel,Large,White,Wood,Alpha,Budget,4,true,17.00,Children
9202,Electronics,Laptops,Medium,Blue,Metal,Gamma,Mid-range,2,false,12.35,Seniors
9203,Home,Decor,Small,Green,Leather,Delta,Premium,5,true,13.88,Seniors
9204,Sports,Nutrition,Medium,Yellow,Glass,Epsilon,Budget,5,true,4.70,Children
9205,Home,Furniture,Large,Red,Metal,Beta,Mid-range,5,false,6.85,Seniors
9206,Electronics,Accessories,Small,Yellow,Cotton,Delta,Premium,1,false,14.23,Adults
9207,Food,Snacks,Large,Yellow,Leather,Beta,Budget,2,true,16.84,Adults
9208,Food,Frozen,Medium,Black,Leather,Gamma,Budget,3,true,10.19,Children
9209,Home,Decor,Large,Green,Glass,Epsilon,Budget,5,false,5.50,Teens
9210,Sports,Accessories,Medium,Purple,Plastic,Gamma,Budget,4,true,13.78,Seniors
9211,Sports,Accessories,Small,Red,Plastic,Epsilon,Premium,1,true,5.12,Adults
9212,Sports,Equipment,Small,Red,Glass,Epsilon,Budget,4,false,7.46,Children
9213,Home,Bath,Large,Yellow,Glass,Epsilon,Budget,3,true,6.25,Seniors
9214,Electronics,Phones,Small,White,Glass,Epsilon,Luxury,1,true,5.05,Adults
9215,Sports,Apparel,Medium,Purple,Glass,Epsilon,Budget,3,true,12.99,Seniors
9216,Electronics,Phones,Medium,Green,Wood,Delta,Mid-range,5,true,10.40,Adults
9217,Food,Beverages,Large,Yellow,Wood,Alpha,Luxury,1,true,15.87,Adults
9218,Home,Kitchen,Medium,White,Leather,Alpha,Luxury,4,false,1.80,Seniors
9219,Food,Snacks,Medium,White,Leather,Gamma,Mid-range,1,true,7.01,Adults
9220,Food,Fresh,Medium,White,Wood,Beta,Budget,2,true,19.48,Seniors
9221,Sports,Equipment,Small,White,Plastic,Epsilon,Luxury,1,true,5.29,Seniors
9222,Home,Bath,Large,Yellow,Leather,Alpha,Mid-range,3,true,8.12,Adults
9223,Home,Bath,Small,Red,Cotton,Epsilon,Premium,2,true,4.58,Teens
9224,Food,Frozen,Large,White,Metal,Epsilon,Premium,3,false,17.75,Teens
9225,Food,Frozen,Medium,Yellow,Metal,Beta,Budget,5,true,4.22,Seniors
9226,Sports,Accessories,Medium,Yellow,Cotton,Gamma,Budget,1,false,12.78,Adults
9227,Electronics,Tablets,Medium,Purple,Leather,Delta,Premium,2,false,6.23,Children
9228,Electronics,Laptops,Small,White,Metal,Beta,Budget,3,true,8.54,Seniors
9229,Home,Bath,Small,Yellow,Plastic,Beta,Premium,4,false,8.45,Seniors
9230,Food,Fresh,Small,Yellow,Metal,Gamma,Premium,2,true,6.32,Children
9231,Food,Beverages,Small,Black,Plastic,Gamma,Luxury,4,false,3.91,Adults
9232,Clothing,Shirts,Medium,White,Plastic,Alpha,Budget,2,true,19.73,Children
9233,Sports,Apparel,Large,Red,Leather,Epsilon,Mid-range,1,true,14.94,Teens
9234,Food,Fresh,Small,Blue,Wood,Gamma,Luxury,1,true,10.14,Seniors
9235,Home,Kitchen,Large,Purple,Leather,Gamma,Luxury,5,true,5.61,Children
9236,Electronics,Phones,Small,Blue,Wood,Gamma,Mid-range,4,false,1.88,Children
9237,Home,Bath,Small,Purple,Glass,Alpha,Budget,5,true,3.68,Seniors
9238,Clothing,Pants,Large,Red,Plastic,Delta,Mid-range,5,true,6.74,Seniors
9239,Food,Snacks,Large,Green,Metal,Delta,Budget,3,true,13.49,Teens
9240,Clothing,Shoes,Small,Yellow,Glass,Gamma,Mid-range,4,true,16.66,Adults
9241,Sports,Apparel,Medium,Yellow,Plastic,Alpha,Mid-range,4,true,17.97,Teens
9242,Sports,Apparel,Medium,White,Glass,Gamma,Mid-range,1,false,19.08,Adults
9243,Electronics,Tablets,Large,Yellow,Cotton,Epsilon,Premium,1,false,7.06,Teens
9244,Electronics,Tablets,Small,White,Wood,Epsilon,Mid-range,3,false,4.65,Teens
9245,Electronics,Phones,Small,Blue,Plastic,Delta,Mid-range,5,true,0.54,Adults
9246,Home,Kitchen,Medium,Purple,Cotton,Delta,Budget,1,true,18.96,Adults
9247,Home,Kitchen,Small,Green,Glass,Gamma,Mid-range,5,false,7.15,Teens
9248,Clothing,Dresses,Small,Black,Leather,Alpha,Luxury,4,true,11.28,Teens
9249,Sports,Nutrition,Small,Yellow,Metal,Beta,Luxury,2,true,19.33,Seniors
9250,Clothing,Shirts,Medium,Yellow,Glass,Epsilon,Premium,2,false,12.77,Children
9251,Food,Fresh,Medium,Green,Plastic,Beta,Luxury,4,true,1.87,Children
9252,Home,Decor,Small,Black,Wood,Gamma,Premium,5,false,12.37,Children
9253,Home,Kitchen,Medium,Blue,Cotton,Beta,Budget,1,true,16.41,Children
9254,Sports,Nutrition,Medium,Blue,Leather,Epsilon,Budget,4,true,1.70,Seniors
9255,Sports,Accessories,Medium,Blue,Leather,Alpha,Budget,1,false,5.04,Adults
9256,Electronics,Accessories,Medium,Red,Wood,Epsilon,Luxury,4,true,0.86,Adults
9257,Clothing,Shoes,Small,Blue,Plastic,Alpha,Luxury,2,false,3.39,Children
9258,Electronics,Tablets,Small,Green,Leather,Epsilon,Mid-range,1,true,11.96,Children
9259,Clothing,Dresses,Large,Yellow,Plastic,Delta,Mid-range,4,true,17.41,Teens
9260,Food,Beverages,Large,Black,Plastic,Alpha,Mid-range,5,false,16.29,Seniors
9261,Clothing,Shirts,Small,Purple,Glass,Beta,Budget,2,true,10.56,Adults
9262,Clothing,Pants,Small,Yellow,Glass,Epsilon,Mid-range,4,false,15.90,Seniors
9263,Food,Beverages,Small,Yellow,Metal,Gamma,Premium,1,false,5.95,Seniors
9264,Clothing,Dresses,Small,White,Glass,Gamma,Luxury,5,true,2.55,Seniors
9265,Electronics,Phones,Medium,Green,Cotton,Beta,Luxury,4,true,9.77,Teens
9266,Clothing,Dresses,Large,Green,Wood,Gamma,Budget,5,true,10.50,Adults
9267,Electronics,Accessories,Large,Green,Cotton,Gamma,Premium,5,true,12.57,Seniors
9268,Home,Decor,Medium,Purple,Plastic,Delta,Budget,1,true,11.53,Children
